unique_id,supplier,location,date_time,day,time,measurement,today,value,units,comments
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/21/2017,yesterday,NA,daily average withdrawals,5/22/2017,66.04166667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/22/2017,yesterday,NA,daily average withdrawals,5/23/2017,66.10416667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/23/2017,yesterday,NA,daily average withdrawals,5/24/2017,66.15833333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/24/2017,yesterday,NA,daily average withdrawals,5/25/2017,63.65833333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/25/2017,yesterday,NA,daily average withdrawals,5/26/2017,61.675,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/26/2017,yesterday,NA,daily average withdrawals,5/27/2017,66.32916667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/27/2017,yesterday,NA,daily average withdrawals,5/28/2017,69.00833333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/28/2017,yesterday,NA,daily average withdrawals,5/29/2017,72.68333333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/29/2017,yesterday,NA,daily average withdrawals,5/30/2017,63.8125,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/30/2017,yesterday,NA,daily average withdrawals,5/31/2017,63.54166667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/31/2017,yesterday,NA,daily average withdrawals,6/1/2017,63.75416667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/1/2017,yesterday,NA,daily average withdrawals,6/2/2017,65.975,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/2/2017,yesterday,NA,daily average withdrawals,6/3/2017,65.725,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/3/2017,yesterday,NA,daily average withdrawals,6/4/2017,66.12916667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/4/2017,yesterday,NA,daily average withdrawals,6/5/2017,69.89166667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/5/2017,yesterday,NA,daily average withdrawals,6/6/2017,67.9875,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/6/2017,yesterday,NA,daily average withdrawals,6/7/2017,69.53333333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/7/2017,yesterday,NA,daily average withdrawals,6/8/2017,69.52083333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/8/2017,yesterday,NA,daily average withdrawals,6/9/2017,69.64583333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/9/2017,yesterday,NA,daily average withdrawals,6/10/2017,69.55,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/10/2017,yesterday,NA,daily average withdrawals,6/11/2017,69.70833333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/11/2017,yesterday,NA,daily average withdrawals,6/12/2017,73.74583333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/12/2017,yesterday,NA,daily average withdrawals,6/13/2017,84.11666667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/13/2017,yesterday,NA,daily average withdrawals,6/14/2017,77.37916667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/14/2017,yesterday,NA,daily average withdrawals,6/15/2017,76.97083333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/15/2017,yesterday,NA,daily average withdrawals,6/16/2017,72.30833333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/16/2017,yesterday,NA,daily average withdrawals,6/17/2017,73.67083333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/17/2017,yesterday,NA,daily average withdrawals,6/18/2017,67.20833333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/18/2017,yesterday,NA,daily average withdrawals,6/19/2017,73.6,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/19/2017,yesterday,NA,daily average withdrawals,6/20/2017,77.00833333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/20/2017,yesterday,NA,daily average withdrawals,6/21/2017,72.35416667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/21/2017,yesterday,NA,daily average withdrawals,6/22/2017,75.15,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/22/2017,yesterday,NA,daily average withdrawals,6/23/2017,74.82916667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/23/2017,yesterday,NA,daily average withdrawals,6/24/2017,76.69166667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/24/2017,yesterday,NA,daily average withdrawals,6/25/2017,74.96666667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/25/2017,yesterday,NA,daily average withdrawals,6/26/2017,72.925,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/26/2017,yesterday,NA,daily average withdrawals,6/27/2017,78.16666667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/27/2017,yesterday,NA,daily average withdrawals,6/28/2017,74.675,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/28/2017,yesterday,NA,daily average withdrawals,6/29/2017,76.29583333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/29/2017,yesterday,NA,daily average withdrawals,6/30/2017,78.06666667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,6/30/2017,yesterday,NA,daily average withdrawals,7/1/2017,78.92083333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/1/2017,yesterday,NA,daily average withdrawals,7/2/2017,79.94583333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/2/2017,yesterday,NA,daily average withdrawals,7/3/2017,77.79166667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/3/2017,yesterday,NA,daily average withdrawals,7/4/2017,76.5375,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/4/2017,yesterday,NA,daily average withdrawals,7/5/2017,78.20416667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/5/2017,yesterday,NA,daily average withdrawals,7/6/2017,75.62916667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/6/2017,yesterday,NA,daily average withdrawals,7/7/2017,68.5875,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/7/2017,yesterday,NA,daily average withdrawals,7/8/2017,73.57916667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/8/2017,yesterday,NA,daily average withdrawals,7/9/2017,70.8625,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/9/2017,yesterday,NA,daily average withdrawals,7/10/2017,74.49583333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/10/2017,yesterday,NA,daily average withdrawals,7/11/2017,78.85416667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/11/2017,yesterday,NA,daily average withdrawals,7/12/2017,73.94583333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/12/2017,yesterday,NA,daily average withdrawals,7/13/2017,74.1,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/13/2017,yesterday,NA,daily average withdrawals,7/14/2017,74.14583333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/14/2017,yesterday,NA,daily average withdrawals,7/15/2017,75.27916667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/15/2017,yesterday,NA,daily average withdrawals,7/16/2017,76.45,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/16/2017,yesterday,NA,daily average withdrawals,7/17/2017,76.575,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/17/2017,yesterday,NA,daily average withdrawals,7/18/2017,78.85,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/18/2017,yesterday,NA,daily average withdrawals,7/19/2017,75.51666667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/19/2017,yesterday,NA,daily average withdrawals,7/20/2017,78.45416667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/20/2017,yesterday,NA,daily average withdrawals,7/21/2017,80.24166667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/21/2017,yesterday,NA,daily average withdrawals,7/22/2017,80.24166667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/22/2017,yesterday,NA,daily average withdrawals,7/23/2017,77.72083333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/23/2017,yesterday,NA,daily average withdrawals,7/24/2017,74.71666667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/24/2017,yesterday,NA,daily average withdrawals,7/25/2017,71.77083333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/25/2017,yesterday,NA,daily average withdrawals,7/26/2017,69.74,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/26/2017,yesterday,NA,daily average withdrawals,7/27/2017,73.55,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/27/2017,yesterday,NA,daily average withdrawals,7/28/2017,76.21,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/28/2017,yesterday,NA,daily average withdrawals,7/29/2017,69.43,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/29/2017,yesterday,NA,daily average withdrawals,7/30/2017,69.51,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/30/2017,yesterday,NA,daily average withdrawals,7/31/2017,69.55,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,7/31/2017,yesterday,NA,daily average withdrawals,8/1/2017,73.89,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/1/2017,yesterday,NA,daily average withdrawals,8/2/2017,72.18,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/2/2017,yesterday,NA,daily average withdrawals,8/3/2017,72.97,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/3/2017,yesterday,NA,daily average withdrawals,8/4/2017,74.28,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/4/2017,yesterday,NA,daily average withdrawals,8/5/2017,74.13,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/5/2017,yesterday,NA,daily average withdrawals,8/6/2017,71.95,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/6/2017,yesterday,NA,daily average withdrawals,8/7/2017,71.97,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/7/2017,yesterday,NA,daily average withdrawals,8/8/2017,69.88,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/8/2017,yesterday,NA,daily average withdrawals,8/9/2017,68.65,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/9/2017,yesterday,NA,daily average withdrawals,8/10/2017,65.8,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/10/2017,yesterday,NA,daily average withdrawals,8/11/2017,74.83,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/11/2017,yesterday,NA,daily average withdrawals,8/12/2017,72.02,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/12/2017,yesterday,NA,daily average withdrawals,8/13/2017,67.55,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/13/2017,yesterday,NA,daily average withdrawals,8/14/2017,70.7,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/14/2017,yesterday,NA,daily average withdrawals,8/15/2017,72.68,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/15/2017,yesterday,NA,daily average withdrawals,8/16/2017,70.59,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/16/2017,yesterday,NA,daily average withdrawals,8/17/2017,68.9,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/17/2017,yesterday,NA,daily average withdrawals,8/18/2017,67.84,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/18/2017,yesterday,NA,daily average withdrawals,8/19/2017,67.87,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/19/2017,yesterday,NA,daily average withdrawals,8/20/2017,69.26,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/20/2017,yesterday,NA,daily average withdrawals,8/21/2017,69.98,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/21/2017,yesterday,NA,daily average withdrawals,8/22/2017,74.03,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/22/2017,yesterday,NA,daily average withdrawals,8/23/2017,67.19,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/23/2017,yesterday,NA,daily average withdrawals,8/24/2017,71.82,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/24/2017,yesterday,NA,daily average withdrawals,8/25/2017,69.69,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/25/2017,yesterday,NA,daily average withdrawals,8/26/2017,70.01,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/26/2017,yesterday,NA,daily average withdrawals,8/27/2017,72.79,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/27/2017,yesterday,NA,daily average withdrawals,8/28/2017,72.75,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/28/2017,yesterday,NA,daily average withdrawals,8/29/2017,76.66,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/29/2017,yesterday,NA,daily average withdrawals,8/30/2017,62.13,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/30/2017,yesterday,NA,daily average withdrawals,8/31/2017,61.53,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,8/31/2017,yesterday,NA,daily average withdrawals,9/1/2017,72.29,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,9/1/2017,yesterday,NA,daily average withdrawals,9/2/2017,70.68,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,9/2/2017,yesterday,NA,daily average withdrawals,9/3/2017,64.05,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,9/3/2017,yesterday,NA,daily average withdrawals,9/4/2017,63.92,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,9/4/2017,yesterday,NA,daily average withdrawals,9/5/2017,65.35,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,9/5/2017,yesterday,NA,daily average withdrawals,9/6/2017,66.22,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,9/6/2017,yesterday,NA,daily average withdrawals,9/7/2017,63.62,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,9/7/2017,yesterday,NA,daily average withdrawals,9/8/2017,63.71,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,9/8/2017,yesterday,NA,daily average withdrawals,9/9/2017,64.44,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,9/9/2017,yesterday,NA,daily average withdrawals,9/10/2017,63.96,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,9/10/2017,yesterday,NA,daily average withdrawals,9/11/2017,64.93,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,9/11/2017,yesterday,NA,daily average withdrawals,9/12/2017,72.32,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,9/12/2017,yesterday,NA,daily average withdrawals,9/13/2017,69.28,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,9/13/2017,yesterday,NA,daily average withdrawals,9/14/2017,64.26,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,9/14/2017,yesterday,NA,daily average withdrawals,9/15/2017,64.45,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,9/15/2017,yesterday,NA,daily average withdrawals,9/16/2017,70.23,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,9/16/2017,yesterday,NA,daily average withdrawals,9/17/2017,67.9,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,9/17/2017,yesterday,NA,daily average withdrawals,9/18/2017,70.18,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/1/2017,yesterday,NA,daily average withdrawals,5/2/2017,60.005,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/2/2017,yesterday,NA,daily average withdrawals,5/3/2017,60.61833333,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/3/2017,yesterday,NA,daily average withdrawals,5/4/2017,70.64666667,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/4/2017,yesterday,NA,daily average withdrawals,5/5/2017,86.88333333,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/5/2017,yesterday,NA,daily average withdrawals,5/6/2017,138.2466667,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/6/2017,yesterday,NA,daily average withdrawals,5/7/2017,128.3766667,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/7/2017,yesterday,NA,daily average withdrawals,5/8/2017,131.2083333,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/8/2017,yesterday,NA,daily average withdrawals,5/9/2017,143.6283333,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/9/2017,yesterday,NA,daily average withdrawals,5/10/2017,137.2933333,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/10/2017,yesterday,NA,daily average withdrawals,5/11/2017,144.5383333,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/11/2017,yesterday,NA,daily average withdrawals,5/12/2017,141.83,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/12/2017,yesterday,NA,daily average withdrawals,5/13/2017,131.6716667,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/13/2017,yesterday,NA,daily average withdrawals,5/14/2017,127.585,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/14/2017,yesterday,NA,daily average withdrawals,5/15/2017,129.9183333,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/15/2017,yesterday,NA,daily average withdrawals,5/16/2017,131.8233333,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/16/2017,yesterday,NA,daily average withdrawals,5/17/2017,155.0883333,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/17/2017,yesterday,NA,daily average withdrawals,5/18/2017,154.7966667,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/18/2017,yesterday,NA,daily average withdrawals,5/19/2017,157.665,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/19/2017,yesterday,NA,daily average withdrawals,5/20/2017,158.04,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/20/2017,yesterday,NA,daily average withdrawals,5/21/2017,150.705,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/21/2017,yesterday,NA,daily average withdrawals,5/22/2017,132.1716667,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/22/2017,yesterday,NA,daily average withdrawals,5/23/2017,142.6716667,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/23/2017,yesterday,NA,daily average withdrawals,5/24/2017,148,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/24/2017,yesterday,NA,daily average withdrawals,5/25/2017,139.5433333,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/25/2017,yesterday,NA,daily average withdrawals,5/26/2017,134.3783333,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/26/2017,yesterday,NA,daily average withdrawals,5/27/2017,144.375,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/27/2017,yesterday,NA,daily average withdrawals,5/28/2017,139.2916667,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/28/2017,yesterday,NA,daily average withdrawals,5/29/2017,131.1216667,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/29/2017,yesterday,NA,daily average withdrawals,5/30/2017,130.7133333,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/30/2017,yesterday,NA,daily average withdrawals,5/31/2017,139.8783333,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,5/31/2017,yesterday,NA,daily average withdrawals,6/1/2017,137.7066667,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/1/2017,yesterday,NA,daily average withdrawals,6/2/2017,147.8383333,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/2/2017,yesterday,NA,daily average withdrawals,6/3/2017,150.3783333,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/3/2017,yesterday,NA,daily average withdrawals,6/4/2017,141.1666667,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/4/2017,yesterday,NA,daily average withdrawals,6/5/2017,136.08,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/5/2017,yesterday,NA,daily average withdrawals,6/6/2017,149.54,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/6/2017,yesterday,NA,daily average withdrawals,6/7/2017,148.3716667,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/7/2017,yesterday,NA,daily average withdrawals,6/8/2017,146.46,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/8/2017,yesterday,NA,daily average withdrawals,6/9/2017,138.255,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/9/2017,yesterday,NA,daily average withdrawals,6/10/2017,142.38,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/10/2017,yesterday,NA,daily average withdrawals,6/11/2017,146.2483333,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/11/2017,yesterday,NA,daily average withdrawals,6/12/2017,151.005,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/12/2017,yesterday,NA,daily average withdrawals,6/13/2017,157.8883333,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/13/2017,yesterday,NA,daily average withdrawals,6/14/2017,169.38,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/14/2017,yesterday,NA,daily average withdrawals,6/15/2017,162.295,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/15/2017,yesterday,NA,daily average withdrawals,6/16/2017,174.5433333,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/16/2017,yesterday,NA,daily average withdrawals,6/17/2017,166.83,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/17/2017,yesterday,NA,daily average withdrawals,6/18/2017,159.2116667,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/18/2017,yesterday,NA,daily average withdrawals,6/19/2017,157.0416667,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/19/2017,yesterday,NA,daily average withdrawals,6/20/2017,130.8566667,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/20/2017,yesterday,NA,daily average withdrawals,6/21/2017,67.125,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/21/2017,yesterday,NA,daily average withdrawals,6/22/2017,50.6,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/22/2017,yesterday,NA,daily average withdrawals,6/23/2017,62.11666667,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/23/2017,yesterday,NA,daily average withdrawals,6/24/2017,131.72,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/24/2017,yesterday,NA,daily average withdrawals,6/25/2017,116.8666667,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/25/2017,yesterday,NA,daily average withdrawals,6/26/2017,110.5616667,MGD,NA
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,6/26/2017,yesterday,NA,daily average withdrawals,6/27/2017,116.4066667,MGD,NA
